"SamplingSize","SampleID","minsplit","minbucket","maxdepth","complexity","Metrics","AvgSampleDistance","ValidError","GeneralizedError","ASEMeanError","ModelTime"
"11","1","5","2","30","0.01","PERF1","508.4","21.1061856380979","20.2362743075242","19.6325103861612","0.275196075439453"
"11","1","2","1","30","0.01","PERF2","508.4","5.04892323687365","41.4711928184096","42.5230352074694","0.271176099777222"
"11","2","5","2","30","0.01","PERF1","511","7.19850540410832","34.0056402431832","40.6702115311635","0.275213003158569"
"11","2","4","1","30","0.01","PERF2","511","3.2439219702123","49.3250555208272","48.632491791622","0.273195028305054"
"11","3","7","2","30","0.01","PERF1","510.2","25.0072383184939","30.713996134706","28.2682253842176","0.272194147109985"
"11","3","3","1","30","0.01","PERF2","510.2","1.23521138586321","44.2571414914173","43.043922601487","0.28019905090332"
"11","4","2","1","30","0.01","PERF1","509.2","3.62474445747229","45.7552141872885","43.1115195450283","0.277196884155273"
"11","4","5","2","30","0.01","PERF2","509.2","14.3170010385195","42.4337384768248","33.6560718166075","0.276196002960205"
"11","5","2","1","30","0.01","PERF1","509.8","16.1280108435193","16.7994738906631","18.2921152610945","0.273194074630737"
"11","5","4","1","30","0.01","PERF2","509.8","4.07995929602604","72.531991394139","66.3133813646649","0.276197910308838"
"11","6","2","1","30","0.001","PERF1","512.3","0.1831580326846","23.5923071668598","24.2348808499862","0.284203052520752"
"11","6","2","1","30","0.01","PERF2","512.3","134.128629414885","33.382235676155","31.6118742640087","0.278198957443237"
"11","7","2","1","30","0.001","PERF1","511.1","2.63838844405001","22.1656503835328","22.2082326897996","0.27719783782959"
"11","7","4","1","30","0.01","PERF2","511.1","6.02490428175968","61.0681913296572","55.6917247281581","0.27121114730835"
"11","8","2","1","30","0.01","PERF1","511.6","63.0778362188203","43.3857069164265","19.0467811893281","0.281199932098389"
"11","8","1","0","30","0.01","PERF2","511.6","9.38729241796814","48.9050231085079","47.0101272934926","0.275195121765137"
"11","9","1","0","30","0.01","PERF1","509.2","8.48955589954188","37.480388572483","16.1530945073903","0.27219295501709"
"11","9","5","2","30","0.01","PERF2","509.2","3.80465791669272","36.788658947416","43.7617743087782","0.282200813293457"
"11","10","1","0","30","0.01","PERF1","509.2","3.78402780772179","39.9986100887408","23.052816386345","0.271192073822021"
