"SamplingSize","SampleID","minsplit","minbucket","maxdepth","complexity","Metrics","AvgSampleDistance","ValidError","GeneralizedError","ASEMeanError","ModelTime"
"39","1","2","1","30","1e-05","PERF1","2277.45023053883","17.1898526318204","23.9591492924899","31.5714290123534","1.85732197761536"
"39","1","8","3","30","0.01","PERF2","2277.45023053883","15.4208433180157","27.7082194900111","29.2833615257629","1.92136693000793"
"39","2","32","11","30","0.01","PERF1","2269.76708318394","8.84134228319174","43.8710445429884","46.3351637621733","1.85231709480286"
"39","2","2","1","30","1e-05","PERF2","2269.76708318394","3.02482543786098","17.3157713576444","21.3115811098526","1.81931185722351"
"39","3","8","3","30","0.01","PERF1","2267.17236140693","20.3961568725364","62.9278631593519","63.9533790910227","1.88135409355164"
"39","3","26","9","30","0.01","PERF2","2267.17236140693","4.98642447822628","28.9135490229754","17.2355620614286","1.85231590270996"
"39","4","17","6","30","0.001","PERF1","2265.95031465179","12.6829981449002","50.9835715729278","59.8896851499921","1.84833121299744"
"39","4","13","4","30","0.01","PERF2","2265.95031465179","54.4790053620611","27.5357933308832","20.0540047480713","1.97942519187927"
"39","5","8","3","30","0.01","PERF1","2272.22162710502","8.19296891300867","60.4711948905407","62.6981981491207","1.91436004638672"
"39","5","1","0","30","0.01","PERF2","2272.22162710502","12.388460886842","40.1564689642433","24.1701384166024","1.92138385772705"
"39","6","29","10","30","0.01","PERF1","2275.14961637436","31.1369308855571","55.0430545669329","66.0850746692658","1.88932609558105"
"39","6","5","2","30","1e-04","PERF2","2275.14961637436","11.1103759628742","18.2080850345101","22.7908395004841","1.90735697746277"
"39","7","2","1","30","0.001","PERF1","2275.56401803226","15.7459527164711","76.0182412862035","82.4130273107261","1.91134214401245"
"39","7","2","1","30","0.001","PERF2","2275.56401803226","22.1135319157963","21.8890654047727","20.8804398474755","1.89332699775696"
"39","8","17","6","30","0.001","PERF1","2270.38530474048","6.22317206951285","42.8908936415405","52.2046052890854","1.89233207702637"
"39","8","7","2","30","0.01","PERF2","2270.38530474048","5.31801550041928","22.5041584833452","22.7513849526377","1.94640183448792"
"39","9","2","1","30","1e-05","PERF1","2276.3977843722","4.77677588024604","18.8621358005295","24.2906723494836","1.85730195045471"
"39","9","6","2","30","0.01","PERF2","2276.3977843722","15.4876197286717","21.5111953687082","31.1483656094128","1.8963680267334"
"39","10","29","10","30","0.01","PERF1","2270.87017479155","27.1714697778481","41.669691669696","61.5184091143699","1.911376953125"
"39","10","10","3","30","0.01","PERF2","2270.87017479155","14.2124366699837","23.2657672143143","22.3650753602727","2.06945490837097"
"39","11","8","3","30","1e-04","PERF1","2266.54881045891","8.01993862356364","50.2565925138958","49.3116415806272","1.97341990470886"
"39","11","26","9","30","0.01","PERF2","2266.54881045891","13.2454167825704","25.7838877948835","31.7220238144097","1.90233397483826"
"39","12","8","3","30","0.001","PERF1","2265.33140054556","5.09169281160198","46.3505133342992","48.8744193336004","1.87233090400696"
"39","12","2","1","30","0.001","PERF2","2265.33140054556","27.99195391181","17.8261320710964","17.6002266202512","1.87233185768127"
"39","13","11","4","30","0.01","PERF1","2265.85863714798","3.70281807205204","46.1144349540203","46.691067295175","1.87134790420532"
"39","13","2","1","30","0.001","PERF2","2265.85863714798","4.79324497179001","16.5672568546927","19.6372405214796","1.87332797050476"
"39","14","4","1","30","1e-05","PERF1","2264.6812555463","2.0651810497713","28.5064689141928","60.3916483844086","1.91134285926819"
"39","14","8","3","30","0.01","PERF2","2264.6812555463","10.9874417003889","23.1145217120915","29.7252351659906","1.84331202507019"
"39","15","5","2","30","0.001","PERF1","2264.19059764717","17.4510914535939","26.4413727163223","50.349604421659","1.82429790496826"
"39","15","9","3","30","0.01","PERF2","2264.19059764717","2.42244205820981","18.3170398717676","18.1378683933239","1.85732078552246"
"39","16","4","1","30","0.001","PERF1","2266.67841765328","6.12871237976977","35.5339834481417","43.2631813273019","2.01243114471436"
"39","16","3","1","30","1e-04","PERF2","2266.67841765328","7.16872553401464","22.1342414055309","23.3975982546655","1.98040795326233"
"39","17","5","2","30","0.01","PERF1","2264.43312489542","2.29345400392612","28.4631039108424","31.0946451743943","1.83028602600098"
"39","17","9","3","30","0.01","PERF2","2264.43312489542","31.9284144687538","18.4426492821939","19.4712860332937","1.82429790496826"
"39","18","2","1","30","1e-05","PERF1","2267.68690162744","23.3785516029802","21.4376858390209","39.8314130491342","1.81729292869568"
"39","18","8","3","30","0.01","PERF2","2267.68690162744","24.7694551781508","17.2007228872633","17.2568712277254","1.87433505058289"
"39","19","2","1","30","0.01","PERF1","2271.56157319919","22.4509193341608","44.4153269127868","69.3225378942479","1.81727600097656"
"39","19","5","2","30","0.01","PERF2","2271.56157319919","8.61112509484778","16.428183981002","17.3777011846862","1.86332511901855"
"39","20","4","1","30","1e-04","PERF1","2266.50803982185","0.590740323718998","27.5673273501102","46.981285084651","1.83130311965942"
"39","20","7","2","30","0.01","PERF2","2266.50803982185","27.4913164931638","19.2172660493138","19.1245416124742","1.84230995178223"
"39","21","3","1","30","1e-05","PERF1","2265.98295974114","1.01960991552454","24.4019065972049","56.6009865074288","1.82629799842834"
"39","21","18","6","30","0.01","PERF2","2265.98295974114","8.47674481494449","27.4416483161197","25.1025653603716","1.82328009605408"
"39","22","2","1","30","1e-04","PERF1","2269.02700018158","9.66506545065189","42.3406083335419","54.5436300236141","1.84332799911499"
"39","22","10","3","30","0.01","PERF2","2269.02700018158","9.41369330518462","25.3256541338409","20.8074471110896","1.98841404914856"
"39","23","21","7","30","0.001","PERF1","2264.66700006547","25.0751978373619","45.2069187017322","35.7458260137402","1.80528402328491"
"39","23","5","2","30","0.01","PERF2","2264.66700006547","25.2713712968194","16.8918739860755","18.9326116075073","1.82129406929016"
"39","24","17","6","30","0.01","PERF1","2270.52211700563","15.6420730210299","69.3826565803445","74.4843358030383","1.81530809402466"
"39","24","2","1","30","0.001","PERF2","2270.52211700563","25.559163803968","27.5180210580774","25.0160600440488","1.84931492805481"
"39","25","2","1","30","1e-06","PERF1","2269.20490802529","1.06167100105947","40.3151622869767","56.8100634089889","1.81730914115906"
"39","25","3","1","30","0.001","PERF2","2269.20490802529","8.63469008923651","37.6727021000973","33.3275431422252","1.85932183265686"
"39","26","9","3","30","1e-04","PERF1","2274.82107431133","8.58468037540028","69.0413451109635","72.6808997767871","1.84731388092041"
"39","26","2","1","30","0.001","PERF2","2274.82107431133","12.9209443729143","19.8829424291085","21.7434632109605","1.86132311820984"
"39","27","2","1","30","0.01","PERF1","2275.99006762882","5.8874977454457","44.4085837422276","24.6957034953417","1.89234614372253"
"39","27","11","4","30","0.01","PERF2","2275.99006762882","7.44175542934999","24.5549141852371","24.3661084386465","1.84631204605103"
"39","28","2","1","30","0.01","PERF1","2267.42283049245","7.73994660317092","51.6942854601002","74.5994712852744","1.9063560962677"
"39","28","32","11","30","0.01","PERF2","2267.42283049245","13.6085848735209","32.6785611088993","26.2894133380984","1.98843312263489"
"39","29","8","3","30","0.001","PERF1","2274.38431165246","29.831867620309","49.8169895436301","55.8202206860855","1.82231402397156"
"39","29","13","4","30","0.01","PERF2","2274.38431165246","35.7417799812664","21.4135372918631","18.6786205422419","1.85832214355469"
"39","30","2","1","30","1e-06","PERF1","2268.27847540103","4.72441470469435","44.3942500347945","40.7186219613986","1.83730578422546"
"39","30","15","5","30","0.01","PERF2","2268.27847540103","32.4432000273357","26.8688331735659","28.6297947503206","1.83230304718018"
