"SamplingSize","Metrics","AvgSampleDistance","Dis_ConfInteval_95%","ValidError(%)","ValidError_ConfInteval_95%","GeneralizedError(%)","Error_ConfInteval_95%","ASEMeanError(%)","ASEError_ConfInteval_95%","ModelTime(S)","MTime_ConfInteval_95%"
"19","PERF1","213.022649572654","0.556242106969843","9.56167704946907","4.88566144344722","28.7217688415171","2.17729884700867","25.2950492328708","1.75837685445418","0.667289839850532","0.021500223397511"
"19","PERF2","213.022649572654","0.556242106969843","14.1794985923579","6.8770989403649","53.4354803618509","15.0871877170746","40.0930376344343","5.16514668193893","0.664507491247995","0.021880714184664"
"38","PERF1","204.001111111114","0.647684663639473","12.3425472731163","2.08622839068395","22.7624387076985","1.54877758714083","22.4979842209949","1.36327221293572","1.33894991874695","0.0339717511392776"
"38","PERF2","204.001111111114","0.647684663639473","11.1132298366142","3.17003077940226","21.2512264486165","1.46771847104733","46.9286009074361","4.71877766985995","1.35767788546426","0.0319787967546537"
"57","PERF1","195.713141025643","0.715092156123142","12.2413901892933","1.87825925097468","19.0833972465574","0.85490434567391","19.8896231429309","0.4389758040048","2.0573222211429","0.0525933696738806"
"57","PERF2","195.713141025643","0.715092156123142","10.7501238924959","2.82077987968874","18.9980127032094","1.7088129448146","44.409016483655","3.6071682301096","2.08666238614491","0.0725183723413451"
"76","PERF1","187.213146997931","0.629135866917258","12.05203468209","1.8789183742226","18.6746530446484","0.950293835882893","20.3386018715723","0.399395060893283","1.95546273674284","0.0244248750883895"
"76","PERF2","187.213146997931","0.629135866917258","9.94585669608803","1.67551332046519","16.3073515599552","0.954117702407219","43.1922441942463","3.36020287526993","1.94745864691558","0.0209013716864351"
"95","PERF1","178.454789590255","0.698197505126201","11.2630082900641","1.92433128172707","17.503346631845","0.799202024845782","20.030478364299","0.474100609037185","2.0497482419014","0.0435386013799614"
"95","PERF2","178.454789590255","0.698197505126201","8.73158994932729","1.20739448662665","14.1138776872689","0.77272938360047","45.3870655797271","3.33597662087093","1.99816704647882","0.0266280592738468"
"114","PERF1","170.123277854831","0.567995479111085","11.0456606940933","1.35530023317733","15.7421955800198","0.895112346688191","18.7870580824192","0.615737894436584","2.10689175128937","0.0257522751917999"
"114","PERF2","170.123277854831","0.567995479111085","8.2493906315299","1.19082114674188","14.356633708383","1.14681778163056","23.3708287086191","1.3984660687298","2.08244406735456","0.0237142073602306"
"133","PERF1","161.087407407406","0.600361756505769","11.2376171113485","1.12673511644565","14.5920688342031","0.89115843683302","18.2867502771104","0.496537562432302","2.19527463402067","0.044749376846259"
"133","PERF2","161.087407407406","0.600361756505769","9.16346800066459","0.903694070172303","12.9400406839196","0.995085414036521","23.5532849669773","1.34688808535798","2.13387713262013","0.0292929848197963"
"152","PERF1","151.687469586373","0.452019663229997","10.1223229083164","1.13339888891683","13.6437163722991","0.673306238977334","18.3501687209379","0.447921640067874","2.15996523414339","0.0142754388521868"
"152","PERF2","151.687469586373","0.452019663229997","8.0707031316147","0.774238713494905","11.4037042457724","0.654631998709878","22.7794984078461","1.61311532756246","2.13977980613709","0.0165463443009842"
"171","PERF1","143.040244279531","0.379151293546018","9.82998986170646","0.815129698513893","13.9440521876452","0.857449402770308","18.6985375731583","0.538292490186921","2.28394703354154","0.0330950795943226"
"171","PERF2","143.040244279531","0.379151293546018","7.77826972536934","0.783286568761452","10.6174114158104","0.543923102826044","23.9260094497965","1.74097776019778","2.24548719547413","0.0273308629470729"
"PERF1","","","","","","","","","","",""
"","Distance with Testing Error","","","","","","","","","",""
"","","Pearson's correlation","0.916839519769128","","","","","","","",""
"","","SpearMan's correlation","0.983333333333333","","","","","","","",""
"","Validation with Testing Error","","","","","","","","","",""
"","","Pearson's correlation","0.00847900472301475","","","","","","","",""
"","","SpearMan's correlation","0.366666666666667","","","","","","","",""
"PERF2","","","","","","","","","","",""
"","Distance with Testing Error","","","","","","","","","",""
"","","Pearson's correlation","0.737373982760499","","","","","","","",""
"","","SpearMan's correlation","0.983333333333333","","","","","","","",""
"","Validation with Testing Error","","","","","","","","","",""
"","","Pearson's correlation","0.929086594066541","","","","","","","",""
"","","SpearMan's correlation","0.933333333333333","","","","","","","",""
