"SamplingSize","SampleID","minsplit","minbucket","maxdepth","complexity","Metrics","AvgSampleDistance","ValidError","GeneralizedError","ASEMeanError","ModelTime"
"19","11","11","4","30","0.01","PERF1","15123.1859652479","11.9728667367164","31.4906023144932","31.5093990905513","0.784559011459351"
"19","11","2","1","30","0.01","PERF2","15123.1859652479","3.95427214085174","6.56595125656177","5.7169105483958","0.714510917663574"
"19","12","9","3","30","0.01","PERF1","15123.2765832835","4.76358749332373","35.5981923662692","30.1402262008084","0.680466890335083"
"19","12","2","1","30","0.001","PERF2","15123.2765832835","1.18276420912515","5.35753687777863","4.9734205284884","0.663453102111816"
"19","13","6","2","30","0.01","PERF1","15121.7057668625","5.86183345872316","29.6188290870254","31.3178546125448","0.752554893493652"
"19","13","13","4","30","0.01","PERF2","15121.7057668625","1.11473099800059","4.08564561588665","4.76811564309731","0.704503059387207"
"19","14","12","4","30","0.01","PERF1","15121.8571656276","0.999934745586784","31.7083378559742","33.7534417206329","0.991720914840698"
"19","14","2","1","30","0.01","PERF2","15121.8571656276","0.457270824048587","4.64716792870294","4.49540643528321","0.688490152359009"
"19","15","9","3","30","0.01","PERF1","15122.4154275927","6.74992335765987","41.2237268922793","41.2155694844641","0.735506772994995"
"19","15","2","1","30","0.01","PERF2","15122.4154275927","0.635561977708705","5.07194565417304","4.95036970712253","0.737543106079102"
"19","16","1","0","30","0.01","PERF1","15123.7635998284","10.4350253067018","42.9785672195739","37.2522498682382","0.694512844085693"
"19","16","2","1","30","0.001","PERF2","15123.7635998284","0.0139187081735165","5.34946292122204","5.02346953704666","0.787542104721069"
"19","17","7","2","30","0.01","PERF1","15124.7538882073","5.79204354558063","29.0783520973498","28.3790418078788","0.716524839401245"
"19","17","4","1","30","0.01","PERF2","15124.7538882073","0.31480241746239","5.09521793716633","4.88866958760257","0.755535840988159"
"19","18","5","2","30","0.01","PERF1","15121.9447594634","98.6731492736114","47.8881438980768","49.7016765867632","0.720513105392456"
"19","18","1","0","30","0.01","PERF2","15121.9447594634","2.44341579131238","7.09423924662134","4.73923247234481","0.684487104415894"
"19","19","12","4","30","0.01","PERF1","15122.9025919984","4.40399258215204","33.6354793735448","28.1731238206337","0.715528964996338"
"19","19","4","1","30","0.01","PERF2","15122.9025919984","1.42211303322272","4.43248474456645","4.30016610613023","0.758557081222534"
"19","20","2","1","30","0.01","PERF1","15122.1750406685","6.84485708329363","35.2920557299713","31.3070368805057","0.734525918960571"
"19","20","1","0","30","0.01","PERF2","15122.1750406685","3.49156643061627","7.04290062685061","4.64487049294123","0.83857798576355"
"19","21","6","2","30","0.01","PERF1","15123.4993338159","1.15732754738483","28.4747625958253","29.4018865729018","0.662470102310181"
"19","21","2","1","30","0.001","PERF2","15123.4993338159","2.75494306456483","4.85390057039139","4.27601210682232","0.760540962219238"
"19","22","8","3","30","0.01","PERF1","15121.5868413325","32.4836768056252","37.2025632380955","35.9027996089401","0.708487987518311"
"19","22","2","1","30","0.001","PERF2","15121.5868413325","0.163943879383928","4.39674006666207","4.40056259857456","0.751517057418823"
"19","23","1","0","30","0.01","PERF1","15121.537786306","21.5882836716117","34.7166547273259","30.1304374391723","0.817564010620117"
"19","23","4","1","30","0.01","PERF2","15121.537786306","0.206212930900194","3.97203864532678","3.97042499055905","1.00470018386841"
"19","24","8","3","30","0.01","PERF1","15121.9425437928","7.4084584677667","33.5519943821686","31.2350437216276","0.735522031784058"
"19","24","2","1","30","0.01","PERF2","15121.9425437928","0.352805088330463","4.45316790442033","4.69835416001789","0.838596820831299"
"19","25","5","2","30","0.01","PERF1","15125.2678587707","27.5437457324668","38.7764367519074","36.9382605312303","0.688508033752441"
"19","25","2","1","30","0.001","PERF2","15125.2678587707","1.69782444043138","4.79679757065827","4.42041936125858","0.74152398109436"
"19","26","1","0","30","0.01","PERF1","15123.974635398","5.36446601552807","40.2309641945203","30.6809598991591","0.770548105239868"
"19","26","13","4","30","0.01","PERF2","15123.974635398","0.550978381231443","4.07230662605562","4.39758610487494","0.758538961410522"
"19","27","17","6","30","0.01","PERF1","15123.7741412241","7.17486134267933","34.7427252837987","28.0914976775376","0.810577154159546"
"19","27","9","3","30","0.01","PERF2","15123.7741412241","1.0541421715853","4.23901169928426","4.30643423996749","0.774550914764404"
"19","28","8","3","30","0.01","PERF1","15124.5232609348","17.1711647257415","27.9758870919437","29.7883261131296","0.741546154022217"
"19","28","8","3","30","0.01","PERF2","15124.5232609348","13.6906595827313","4.789354292856","5.45630239820043","0.750534057617188"
"19","29","1","0","30","0.01","PERF1","15122.8698261112","25.6969712376073","35.428053353549","35.0446693008524","0.682484149932861"
"19","29","9","3","30","0.01","PERF2","15122.8698261112","0.714800964340337","5.15215943939533","5.22022454200057","0.940667152404785"
"19","30","1","0","30","0.01","PERF1","15120.4291611197","23.2689185641713","36.5659298894964","34.1731749161932","0.70850396156311"
