"SamplingSize","SampleID","minsplit","minbucket","maxdepth","complexity","Metrics","AvgSampleDistance","ValidError","GeneralizedError","ASEMeanError","ModelTime"
"57","13","1","0","30","0.01","PERF1","195.083333333335","13.4047752648678","36.625375084434","18.7768676497833","2.3516891002655"
"57","13","2","1","30","1e-04","PERF2","195.083333333335","9.31102379894997","15.2127788768705","60.7300223796579","2.36868691444397"
"57","14","3","1","30","1e-04","PERF1","193.352564102566","10.4827860453736","16.0895759647146","20.8720763455493","2.00542593002319"
"57","14","8","3","30","1e-04","PERF2","193.352564102566","7.87421985055123","16.2513450612495","48.8753291780538","1.94136905670166"
"57","15","14","5","30","0.01","PERF1","201.614102564105","18.894879426366","22.6023295338513","22.0756893431463","2.04143595695496"
"57","15","4","1","30","1e-04","PERF2","201.614102564105","7.94647896896362","17.4829443725207","53.546892251675","2.10850191116333"
"57","16","8","3","30","0.01","PERF1","192.325641025643","40.0791583500915","18.6345503402476","23.7231781222512","2.1675431728363"
"57","16","1","0","30","0.01","PERF2","192.325641025643","15.6974631707246","128.504240141677","51.8579090070306","2.36768388748169"
"57","17","11","4","30","0.001","PERF1","196.787179487182","14.9370458556267","20.7924597463691","21.3018906054445","2.03246307373047"
"57","17","2","1","30","1e-06","PERF2","196.787179487182","13.8229334265494","14.0283934038542","58.8752016715734","1.98441100120544"
"57","18","10","3","30","0.01","PERF1","194.410256410258","5.88090441420554","18.2072031113146","18.29271526832","1.9273521900177"
"57","18","5","2","30","1e-04","PERF2","194.410256410258","19.5652217978443","19.4625284324357","28.8451083409485","2.2386109828949"
"57","19","8","3","30","0.01","PERF1","194.610256410258","25.7717422569443","20.6782204468793","19.0879256248827","2.91905903816223"
"57","19","5","2","30","0.01","PERF2","194.610256410258","3.61690663058448","22.1936713134974","50.2266290342763","2.27962112426758"
"57","20","20","7","30","0.01","PERF1","195.094871794874","10.3833018248192","19.7313008262307","18.8178027082781","2.00041890144348"
"57","20","5","2","30","0.01","PERF2","195.094871794874","5.3598946411186","23.1390024568335","37.1836855499904","2.57881712913513"
"57","21","11","4","30","0.01","PERF1","194.421794871797","4.37032331422903","20.8854593932389","21.6554654698175","2.10549807548523"
"57","21","5","2","30","1e-04","PERF2","194.421794871797","8.64322766542994","22.8142044224222","28.8337708783415","2.22158098220825"
"57","22","5","2","30","0.001","PERF1","195.19871794872","22.477334111195","18.1995372955523","20.6260495813907","2.50379800796509"
"57","22","7","2","30","1e-04","PERF2","195.19871794872","4.67200301938186","25.5775155809361","50.868228893954","2.04343485832214"
"57","23","5","2","30","0.001","PERF1","195.494871794874","13.2456655412447","16.6751114785816","19.0982311913088","2.22159814834595"
"57","23","2","1","30","1e-05","PERF2","195.494871794874","8.32365326335183","14.4213439446966","56.2490721907876","2.17254495620728"
"57","24","2","1","30","0.01","PERF1","197.764102564105","5.98742376137778","19.2376523001265","17.415867399268","2.08047986030579"
"57","24","3","1","30","1e-05","PERF2","197.764102564105","18.7507395250364","20.870467125193","43.1299296552375","1.89633202552795"
"57","25","2","1","30","0.001","PERF1","194.187179487182","8.24616220901553","17.7229072840979","21.1524388826249","2.24261093139648"
"57","25","8","3","30","0.001","PERF2","194.187179487182","6.91367143795346","17.7283370059597","37.2678501311793","2.20955395698547"
"57","26","3","1","30","1e-04","PERF1","197.094871794874","8.24142155141966","18.5314631048361","19.4292765543796","2.15853595733643"
"57","26","2","1","30","1e-04","PERF2","197.094871794874","31.4618996711807","14.9709462704563","32.8927071093046","2.10749912261963"
"57","27","2","1","30","0.001","PERF1","194.806410256412","8.74717038203065","14.2659304886132","18.8431953381828","2.08548307418823"
"57","27","2","1","30","1e-06","PERF2","194.806410256412","2.95531068022828","15.2950345799108","36.062356042363","1.90437006950378"
"57","28","2","1","30","0.001","PERF1","197.744871794874","9.90706502821754","14.1152530324253","18.3956117230555","1.98242592811584"
"57","28","3","1","30","1e-05","PERF2","197.744871794874","7.18226944489936","20.5832974364758","39.0919440065298","1.95337390899658"
"57","29","4","1","30","1e-05","PERF1","195.883333333335","11.0089733675381","17.9260225526596","18.0673702871018","2.05147790908813"
"57","29","2","1","30","1e-06","PERF2","195.883333333335","6.05304998945085","17.7736194372209","59.1433599673675","1.92235112190247"
"57","30","8","3","30","0.001","PERF1","195.94871794872","14.9372786185227","20.1759329796339","20.0384928632842","1.88834309577942"
"57","30","11","4","30","0.001","PERF2","195.94871794872","34.9801503873633","26.0873376590581","26.764022017379","1.90833902359009"
"76","1","5","2","30","1e-04","PERF1","187.489130434784","16.7780911054512","20.1852631002046","19.6887859961243","1.9683849811554"
"76","1","5","2","30","1e-05","PERF2","187.489130434784","4.97926140172037","20.484525872883","31.6808740952987","1.99341702461243"
"76","2","3","1","30","1e-04","PERF1","186.048550724639","11.6274171969589","13.9639121009151","18.9784180423343","2.13151597976685"
"76","2","2","1","30","1e-04","PERF2","186.048550724639","7.30604455341009","12.7028089410346","44.1397598990085","1.91034197807312"
"76","3","11","4","30","0.001","PERF1","185.726811594204","11.8470412570227","19.1590611487504","20.5659489213125","1.98639607429504"
"76","3","3","1","30","1e-06","PERF2","185.726811594204","16.131735224194","12.1357906295465","38.8412750323623","2.11948919296265"
"76","4","9","3","30","0.001","PERF1","186.292028985508","8.09640206436976","17.7129909150159","22.1258810131127","2.09248399734497"
"76","4","2","1","30","0.01","PERF2","186.292028985508","11.0120836809797","17.6842915055159","30.8880755424379","1.96138906478882"
"76","5","18","6","30","0.01","PERF1","186.222463768117","21.6319240631453","25.4949082216702","22.5345897146885","2.02444195747375"
"76","5","2","1","30","0.001","PERF2","186.222463768117","8.91293247778856","16.0491096580032","61.9934642494681","2.06947112083435"
"76","6","4","1","30","1e-04","PERF1","183.944202898552","12.4977428986119","18.8063890829329","20.0720351733535","1.98539590835571"
"76","6","4","1","30","1e-05","PERF2","183.944202898552","63.901068127167","12.9132854692649","52.2960015808298","1.96838402748108"
"76","7","2","1","30","0.01","PERF1","194.045652173914","6.60407498299271","19.5007028311319","20.8407857116675","1.92537093162537"
"76","7","5","2","30","0.001","PERF2","194.045652173914","6.26865397220049","17.9965996564824","54.6943982176014","1.98842978477478"
"76","8","5","2","30","0.001","PERF1","187.045652173914","7.17453443018339","17.9476939123616","21.2617546413296","1.99541997909546"
"76","8","2","1","30","0.001","PERF2","187.045652173914","9.98454290478389","16.8418271269024","39.0512519827633","1.9944179058075"
"76","9","11","4","30","0.001","PERF1","185.787681159421","13.1998050726449","16.7923962220486","18.5385925504293","2.07448887825012"
"76","9","5","2","30","0.001","PERF2","185.787681159421","5.99296497389168","20.4353477082248","30.4469439960025","1.90635395050049"
"76","10","20","7","30","0.01","PERF1","188.292028985508","8.93451973044687","20.2103916375952","20.039917982637","1.89236211776733"
"76","10","2","1","30","0.001","PERF2","188.292028985508","13.3612824470358","17.9454389555793","54.1680509113782","1.88432502746582"
"76","11","4","1","30","0.001","PERF1","184.590579710146","7.95398311937454","15.9269387014754","20.9603679743403","1.88335776329041"
"76","11","5","2","30","0.001","PERF2","184.590579710146","3.88265762787012","16.4532348751572","46.5769414701327","1.87333297729492"
"76","12","5","2","30","0.001","PERF1","188.219565217392","4.81121813049718","16.0895402591222","20.0851191580251","1.8823230266571"
"76","12","3","1","30","1e-05","PERF2","188.219565217392","10.7104026856902","17.3270602713409","42.8984947670699","1.87333297729492"
"76","13","2","1","30","1e-04","PERF1","186.257246376813","10.9704291538185","12.8107308561531","19.3532755556696","1.8933629989624"
"76","13","5","2","30","1e-04","PERF2","186.257246376813","4.04823140109892","12.4380951729527","55.0891483868673","1.87431597709656"
"76","14","8","3","30","0.01","PERF1","189.47463768116","9.9854210155432","19.1917647918695","21.5482563180229","1.89736795425415"
"76","14","4","1","30","1e-05","PERF2","189.47463768116","17.5536385060794","14.1049202007968","44.2419141247347","1.87935400009155"
"76","15","11","4","30","0.01","PERF1","189.150000000001","13.4593578708672","21.0806300621826","21.42086787333","1.90535593032837"
"76","15","3","1","30","1e-05","PERF2","189.150000000001","12.3764653429696","13.4704195945133","41.6258183654059","2.04447102546692"
"76","16","17","6","30","0.01","PERF1","186.234057971016","19.1068821831258","20.377197950791","20.5479020439212","1.88634085655212"
"76","16","2","1","30","0.001","PERF2","186.234057971016","13.2473005596135","18.2642473600132","42.4070033325251","1.93637681007385"
"76","17","11","4","30","0.001","PERF1","188.300724637682","13.5810115125021","20.6799355975734","22.0840076223625","1.91936492919922"
"76","17","2","1","30","0.01","PERF2","188.300724637682","11.2551485951545","19.8259997020195","36.8603293707934","1.9583911895752"
"76","18","5","2","30","0.001","PERF1","188.367391304349","5.33977635539497","16.492779457065","18.4684803308813","1.92638897895813"
"76","18","3","1","30","1e-04","PERF2","188.367391304349","15.7294237893994","16.6459281418632","54.1758768756054","1.96838212013245"
"76","19","6","2","30","1e-04","PERF1","186.842753623189","29.9645872466847","14.7657377022436","18.2419281522315","2.09148788452148"
"76","19","2","1","30","0.001","PERF2","186.842753623189","5.24541989097165","15.302312384802","46.2380319624697","1.9813928604126"
"76","20","4","1","30","1e-04","PERF1","188.987681159421","6.92290840898602","17.1667824516573","19.0347517541036","2.01845407485962"
"76","20","5","2","30","1e-04","PERF2","188.987681159421","4.42647979455044","15.1463569584265","39.4358812726632","1.92136597633362"
"76","21","2","1","30","0.01","PERF1","185.613768115943","6.50533464170646","22.9488615646653","19.8199933523871","1.91236019134521"
"76","21","7","2","30","1e-04","PERF2","185.613768115943","11.0189132212859","16.0594049083692","26.20338362308","1.95138788223267"
"76","22","14","5","30","0.001","PERF1","188.393478260871","19.1090214228896","21.1064465887546","21.5439965265936","1.89534997940063"
"76","22","5","2","30","0.01","PERF2","188.393478260871","10.2106098101514","21.381200219236","43.0692472198032","2.03544807434082"
"76","23","38","13","30","0.01","PERF1","191.857246376813","7.01669372958882","24.1337759449501","21.8596797543237","1.89434599876404"
"76","23","5","2","30","1e-05","PERF2","191.857246376813","3.99992397505772","17.7737540150432","47.4634252814324","1.87131190299988"
"76","24","2","1","30","0.01","PERF1","186.344202898552","9.69709402934467","15.5690323359696","19.4438237332666","1.91134309768677"
"76","24","2","1","30","0.001","PERF2","186.344202898552","6.65509411430912","16.2507189801413","36.2285543149077","1.90336990356445"
"76","25","20","7","30","0.01","PERF1","188.483333333334","13.3737274151951","20.5110645963841","20.0098455774078","1.97038888931274"
